customerID,gender,Partner,Dependents,tenure,PhoneService,InternetService,Contract,MonthlyCharges,TotalCharges,Churn
8085-MSNLK,Female,Yes,No,62,Yes,Fiber optic,Two year,113.95,6891.4,No
9691-HKOVS,Female,Yes,No,55,Yes,DSL,One year,90.15,4916.95,No
9881-VCZEP,Female,Yes,No,25,Yes,DSL,Month-to-month,54.1,1373,No
9526-BIHHD,Male,No,No,1,No,DSL,Month-to-month,29.7,29.7,Yes
8757-TFHHJ,Male,No,No,1,Yes,DSL,Month-to-month,49.8,49.8,No
4523-WXCEF,Female,Yes,No,59,Yes,Fiber optic,Month-to-month,101.1,6039.9,Yes
1468-DEFNC,Male,Yes,Yes,64,Yes,No,Two year,24.4,1548.65,No
5119-KEPFY,Male,Yes,No,36,Yes,Fiber optic,Month-to-month,95,3440.25,No
8364-TRMMK,Female,No,No,3,Yes,DSL,Month-to-month,50.65,151.3,Yes
0916-KNFAJ,Male,Yes,No,61,Yes,DSL,Two year,69.9,4226.7,No
8319-QBEHW,Male,No,Yes,26,No,DSL,One year,39.95,1023.75,No
3063-QFSZL,Female,No,No,1,Yes,DSL,Month-to-month,55.4,55.4,Yes
8775-LHDJH,Female,Yes,No,1,Yes,Fiber optic,Month-to-month,90.6,90.6,Yes
9625-QNLUX,Male,Yes,Yes,68,Yes,Fiber optic,Two year,103.25,7074.4,No
3097-NQYSN,Male,Yes,No,2,Yes,Fiber optic,Month-to-month,86.85,156.35,Yes
4024-CSNBY,Female,Yes,No,72,Yes,Fiber optic,Two year,94.25,6849.75,No
7110-BDTWG,Female,Yes,No,71,No,DSL,Two year,47.05,3263.6,No
7493-GVFIO,Male,No,No,57,Yes,No,Two year,20.55,1252.85,No
0690-SRQID,Male,No,No,4,Yes,No,Month-to-month,19.65,67.55,No
9605-WGJVW,Female,No,No,1,Yes,Fiber optic,Month-to-month,70.2,70.2,No
9114-DPSIA,Male,Yes,Yes,72,Yes,DSL,Two year,81,5750,No
4700-UBQMV,Male,Yes,Yes,21,Yes,DSL,One year,75.9,1549.75,No
7711-GQBZC,Female,Yes,Yes,71,Yes,No,Two year,24.7,1810.55,No
3565-UNOCC,Female,Yes,No,29,Yes,Fiber optic,Month-to-month,99.05,2952.85,Yes
4627-MIHJH,Female,No,No,69,Yes,Fiber optic,Two year,110.25,7467.55,No
9795-NREXC,Female,Yes,No,64,Yes,DSL,Two year,85,5484.4,No
8573-CGOCC,Male,No,No,16,Yes,No,Month-to-month,19.75,294.9,No
7356-AYNJP,Female,No,No,4,Yes,No,One year,23.9,97.5,No
9249-FXSCK,Female,No,No,52,Yes,Fiber optic,One year,111.25,5916.45,Yes
5493-SDRDQ,Male,No,No,2,Yes,DSL,Month-to-month,55.1,113.35,Yes
6286-SUUWT,Male,No,No,1,Yes,No,Month-to-month,19.95,19.95,No
4819-HJPIW,Male,No,No,18,No,DSL,Month-to-month,25.15,476.8,No
8654-DHAOW,Female,No,No,2,Yes,DSL,Month-to-month,54.15,101.65,No
5438-QMDDL,Female,Yes,No,19,Yes,DSL,Month-to-month,59.8,1130.85,No
9812-GHVRI,Female,No,No,40,Yes,Fiber optic,Month-to-month,83.85,3532.25,No
5553-AOINX,Female,Yes,Yes,66,Yes,Fiber optic,One year,104.9,6891.45,No
1228-ZLNBX,Male,No,No,21,Yes,Fiber optic,Month-to-month,75.3,1570.7,No
4226-KKDON,Male,No,No,8,Yes,DSL,Month-to-month,66.65,520.95,No
3831-YCPUO,Female,Yes,Yes,72,Yes,Fiber optic,Two year,109.5,7854.9,No
7445-WMRBW,Female,No,No,48,Yes,DSL,One year,73.85,3581.4,No
3308-DGHKL,Male,No,No,69,Yes,No,Two year,19.3,1447.9,No
9924-JPRMC,Male,No,No,72,Yes,Fiber optic,Two year,118.2,8547.15,No
0080-EMYVY,Female,No,No,14,Yes,DSL,One year,51.45,727.85,No
6218-KNUBD,Male,No,No,6,Yes,DSL,Month-to-month,59.45,357.6,No
7337-CINUD,Female,Yes,Yes,8,Yes,No,Two year,19.5,159.35,No
7609-NRNCA,Female,No,No,17,Yes,No,One year,19.55,280.85,No
0623-EJQEG,Male,No,No,65,Yes,Fiber optic,One year,93.55,6069.25,No
7153-CHRBV,Female,Yes,Yes,57,Yes,DSL,One year,59.3,3274.35,No
0871-URUWO,Male,Yes,No,13,Yes,Fiber optic,Month-to-month,102.25,1359,Yes
9190-MFJLN,Male,No,No,19,Yes,Fiber optic,Month-to-month,95.9,1777.9,Yes
6198-PNNSZ,Female,Yes,No,56,Yes,Fiber optic,One year,109.8,6109.65,No
3317-VLGQT,Female,Yes,No,14,Yes,Fiber optic,Month-to-month,78.1,1122.4,No
4132-POCZS,Male,Yes,No,52,No,DSL,Month-to-month,39.9,2020.9,No
5614-DNZCE,Female,No,No,58,Yes,DSL,Two year,64.9,3795.45,No
1095-JUDTC,Female,No,No,47,Yes,Fiber optic,Month-to-month,95.05,4504.55,Yes
3896-RCYYE,Female,No,No,67,No,DSL,Month-to-month,53.4,3579.15,No
9638-JIQYA,Male,No,No,2,No,DSL,Month-to-month,24.9,49.7,No
3258-SANFR,Male,No,No,6,Yes,DSL,Month-to-month,44.7,276.5,No
3726-TBHQT,Male,Yes,Yes,71,Yes,Fiber optic,Two year,114,8175.9,No
3190-ITQXP,Female,Yes,Yes,46,Yes,No,Two year,20.25,890.35,No
0870-VEMYL,Female,No,No,5,Yes,DSL,Month-to-month,53.85,259.8,Yes
4833-QTJNO,Male,Yes,No,67,Yes,Fiber optic,Month-to-month,83.85,5588.8,No
3039-MJSLN,Male,No,Yes,3,Yes,No,Month-to-month,20.2,50.6,No
0178-CIIKR,Female,No,No,3,Yes,No,Month-to-month,19.95,58,No
5385-SUIRI,Male,Yes,No,52,Yes,Fiber optic,Month-to-month,104.2,5568.35,Yes
3982-XWFZQ,Female,Yes,No,42,Yes,DSL,Month-to-month,50.25,2203.65,Yes
5774-QPLTF,Male,Yes,Yes,50,Yes,No,One year,20.35,938.95,No
2322-VCZHZ,Male,Yes,No,23,Yes,Fiber optic,Month-to-month,90,2024.1,No
5010-IPEAQ,Female,Yes,Yes,67,No,DSL,Two year,54.2,3623.95,No
4009-ALQFH,Female,No,No,25,Yes,Fiber optic,Month-to-month,99.5,2369.05,Yes
6383-ZTSIW,Female,Yes,No,39,Yes,Fiber optic,One year,99.1,3877.95,No
8990-YOZLV,Female,No,No,69,Yes,DSL,Two year,66.9,4577.9,No
3069-SSVSN,Female,No,No,1,No,DSL,One year,25.85,25.85,No
5222-IMUKT,Male,No,No,32,Yes,Fiber optic,Month-to-month,91.05,2871.5,No
3627-FCRDW,Female,No,No,9,Yes,Fiber optic,Month-to-month,71,672.55,Yes
7562-GSUHK,Female,No,No,16,Yes,Fiber optic,Month-to-month,93.2,1573.7,Yes
6685-XSHHU,Male,Yes,Yes,60,Yes,No,Two year,20.95,1270.55,No
8901-UPRHR,Female,Yes,Yes,72,Yes,Fiber optic,Two year,109.2,7711.45,No
4903-UYAVB,Male,Yes,No,5,Yes,No,Month-to-month,19.35,126.05,Yes
0118-JPNOY,Female,No,No,26,Yes,Fiber optic,Month-to-month,85.8,2193.65,No
6776-TLWOI,Male,No,No,3,Yes,No,Month-to-month,19.85,64.55,Yes
3845-FXCYS,Male,No,No,2,Yes,No,Month-to-month,19.65,31.2,No
5857-XRECV,Female,No,Yes,2,Yes,No,One year,20.5,38.25,No
0725-CXOTM,Female,No,No,36,Yes,DSL,One year,89.65,3348.1,No
4343-EJVQB,Male,No,No,7,Yes,Fiber optic,Month-to-month,74.35,533.6,No
9000-PLFUZ,Female,Yes,No,60,No,DSL,Two year,49.45,2907.55,No
3427-GGZZI,Female,Yes,No,19,Yes,Fiber optic,Month-to-month,89.1,1620.8,No
7779-ORAEL,Male,Yes,No,45,Yes,DSL,Two year,75.15,3480.35,No
0644-OQMDK,Male,No,No,4,Yes,Fiber optic,Month-to-month,70.65,293.85,No
4077-CROMM,Female,Yes,Yes,31,Yes,Fiber optic,Month-to-month,104.2,3243.45,Yes
3154-CFSZG,Male,Yes,Yes,47,Yes,Fiber optic,Month-to-month,90.05,4137.2,No
2868-MZAGQ,Male,No,No,1,Yes,Fiber optic,Month-to-month,79.25,79.25,Yes
4847-QNOKA,Female,No,No,1,Yes,DSL,Month-to-month,44.9,44.9,Yes
2220-IAHLS,Female,No,No,1,Yes,No,Month-to-month,19.4,19.4,No
1658-XUHBX,Female,Yes,Yes,59,Yes,Fiber optic,Month-to-month,88.75,5348.65,No
6379-RXJRQ,Male,Yes,No,10,Yes,Fiber optic,Month-to-month,70.1,659.65,Yes
2378-HTWFW,Male,No,No,35,Yes,Fiber optic,Month-to-month,91,3180.5,No
8650-RHRKE,Male,No,No,4,No,DSL,Month-to-month,29.65,118.5,Yes
4377-VDHYI,Male,Yes,Yes,32,Yes,Fiber optic,One year,90.8,3023.85,No
0475-RIJEP,Male,No,No,43,Yes,Fiber optic,Month-to-month,77.85,3365.85,Yes
1260-TTRXI,Male,No,No,4,Yes,DSL,Month-to-month,54.3,195.3,Yes
3719-TDVQB,Female,Yes,No,54,Yes,No,Two year,18.95,1031.1,No
6328-ZPBGN,Female,No,No,11,Yes,Fiber optic,Month-to-month,95.15,997.65,Yes
0201-MIBOL,Female,No,No,66,Yes,Fiber optic,Two year,102.4,6471.85,No
4937-QPZPO,Male,Yes,Yes,61,Yes,Fiber optic,One year,99.9,6241.35,No
2925-VDZHY,Male,Yes,Yes,72,Yes,DSL,Two year,88.7,6501.35,No
6981-TDRFT,Male,Yes,Yes,44,No,DSL,One year,54.3,2317.1,No
3413-CSSTH,Male,No,No,41,Yes,DSL,Month-to-month,55.7,2237.55,No
8033-VCZGH,Male,Yes,No,50,Yes,Fiber optic,One year,103.95,5231.3,No
4789-KWMXN,Male,Yes,No,47,Yes,Fiber optic,One year,110.85,5275.8,Yes
0224-NIJLP,Male,Yes,Yes,8,Yes,No,Two year,20.15,165.5,No
7542-CYDDM,Male,No,No,18,Yes,No,Month-to-month,20.05,358.5,No
4718-WXBGI,Male,Yes,Yes,72,Yes,DSL,Two year,91.95,6614.9,No
2867-UIMSS,Male,No,No,1,Yes,Fiber optic,Month-to-month,80.5,80.5,Yes
8495-PRWFH,Female,No,No,42,Yes,DSL,Month-to-month,55.65,2421.75,No
0439-IFYUN,Female,No,No,18,Yes,Fiber optic,Month-to-month,74.7,1294.6,No
5716-LIBJC,Female,No,Yes,13,Yes,Fiber optic,One year,104.15,1299.1,No
2868-LLSKM,Female,Yes,Yes,68,Yes,Fiber optic,One year,83.65,5733.4,No
8111-RKSPX,Male,No,No,4,Yes,Fiber optic,Month-to-month,72.2,305.55,Yes
2988-QRAJY,Male,No,No,69,Yes,Fiber optic,Two year,110.05,7430.75,No
1585-MQSSU,Male,No,No,17,Yes,DSL,Month-to-month,51.5,900.5,Yes
0071-NDAFP,Male,Yes,Yes,25,Yes,No,Two year,25.5,630.6,No
2856-NNASM,Male,No,No,43,Yes,Fiber optic,Month-to-month,89.55,3856.75,Yes
7328-ZJAJO,Female,Yes,Yes,59,Yes,No,Two year,19.5,1222.65,No
6458-CYIDZ,Female,No,No,5,Yes,Fiber optic,Month-to-month,80.7,374.8,No
8559-CIZFV,Male,Yes,Yes,21,Yes,DSL,One year,77.5,1625,Yes
1090-PYKCI,Female,Yes,Yes,69,Yes,Fiber optic,One year,105.1,7234.8,No
3058-WQDRE,Male,No,No,13,No,DSL,Month-to-month,25.15,331.85,No
7547-EKNFS,Male,Yes,No,42,Yes,Fiber optic,Month-to-month,95.25,3959.35,Yes
2279-AXJJK,Male,Yes,No,52,Yes,Fiber optic,Month-to-month,95.65,5088.4,No
6769-DYBQN,Male,No,No,46,Yes,Fiber optic,Month-to-month,85,3969.4,Yes
0909-SELIE,Male,Yes,No,61,Yes,DSL,Two year,80.8,4860.85,No
3417-TSCIC,Male,No,No,29,No,DSL,One year,24.85,788.05,No
1042-HFUCW,Female,No,Yes,25,Yes,DSL,One year,54.75,1266.35,No
4439-JMPMT,Female,Yes,Yes,5,Yes,Fiber optic,Month-to-month,85.75,470.95,Yes
6537-OTKMY,Male,No,No,15,No,DSL,One year,50.75,688.2,No
8999-EXMNO,Female,Yes,Yes,19,Yes,No,Two year,20.15,387.7,No
6725-TPKJO,Male,No,No,44,Yes,No,Two year,20.05,845.25,No
2446-BEGGB,Female,No,No,6,Yes,Fiber optic,Month-to-month,98.25,560.6,Yes
7162-WPHPM,Male,Yes,Yes,58,Yes,DSL,Two year,71.6,4230.25,No
1599-MMYRQ,Male,Yes,Yes,62,Yes,Fiber optic,One year,81.45,4983.05,No
8821-KVZKQ,Female,Yes,Yes,70,No,DSL,One year,58.4,4113.15,No
1496-GGSUK,Female,No,No,1,No,DSL,Month-to-month,25.7,25.7,Yes
6434-TTGJP,Male,Yes,Yes,10,No,DSL,Two year,53.7,521,No
0042-JVWOJ,Male,No,No,26,Yes,No,One year,19.6,471.85,No
0130-SXOUN,Male,No,No,66,Yes,Fiber optic,Month-to-month,89.4,5976.9,No
2575-GFSOE,Female,Yes,Yes,7,Yes,Fiber optic,Month-to-month,69,506.9,Yes
2330-PQGDQ,Male,Yes,Yes,51,Yes,Fiber optic,One year,84.2,4299.75,No
1452-UZOSF,Male,Yes,Yes,72,Yes,Fiber optic,Two year,106.1,7548.6,No
2097-YVPKN,Male,No,No,65,Yes,No,Two year,25.75,1654.75,No
2842-JTCCU,Male,No,No,2,Yes,DSL,Month-to-month,46.05,80.35,Yes
8597-CTXVJ,Male,No,Yes,70,Yes,DSL,One year,64.95,4551.5,No
6631-HMANX,Male,Yes,No,72,Yes,DSL,Two year,85.45,6227.5,No
9962-BFPDU,Female,Yes,Yes,1,Yes,No,Month-to-month,20.05,20.05,No
3296-SILRA,Female,Yes,No,1,Yes,Fiber optic,Month-to-month,76.4,76.4,Yes
9681-OXGVC,Female,No,No,5,Yes,Fiber optic,Month-to-month,100.5,514,Yes
6394-HHHZM,Male,No,No,3,Yes,No,Month-to-month,20.7,57.5,No
5995-LFTLE,Male,No,No,58,Yes,No,Two year,25.3,1474.35,No
5180-UCIIQ,Male,Yes,Yes,22,No,DSL,Month-to-month,40.05,880.2,Yes
1932-UEDCX,Male,Yes,No,33,Yes,Fiber optic,Month-to-month,100.6,3270.25,No
7153-OANIO,Male,No,No,1,Yes,Fiber optic,Month-to-month,69.95,69.95,Yes
5188-HGMLP,Male,Yes,No,54,Yes,Fiber optic,Month-to-month,74,3919.15,No
0665-XHDJU,Male,Yes,No,72,Yes,Fiber optic,Two year,99.4,7285.7,No
6521-YYTYI,Male,No,Yes,1,Yes,Fiber optic,Month-to-month,93.3,93.3,Yes
8878-HMWBV,Male,No,No,3,Yes,DSL,Month-to-month,49.15,169.05,Yes
8265-HKSOW,Female,Yes,Yes,72,Yes,Fiber optic,Two year,107.45,7658.3,No
3544-FBCAS,Female,Yes,Yes,72,Yes,DSL,Two year,83.6,5959.3,No
5331-RGMTT,Male,Yes,No,54,Yes,Fiber optic,Month-to-month,99.05,5295.7,No
4759-PXTAN,Female,Yes,No,59,Yes,DSL,One year,80.1,4693.2,No
7054-DMVAS,Male,No,No,54,Yes,DSL,Two year,65.3,3512.9,No
3428-MMGUB,Male,No,No,60,Yes,Fiber optic,Two year,89.55,5231.2,No
6549-BTYPG,Female,Yes,No,60,No,DSL,Two year,60.8,3603.45,No
7823-JSOAG,Male,No,No,3,Yes,Fiber optic,Month-to-month,74.5,217.45,No
3705-RHRFR,Female,Yes,No,69,Yes,Fiber optic,Two year,99.15,6875.35,No
9374-YOLBJ,Female,Yes,Yes,1,Yes,No,Month-to-month,19.25,19.25,No
9074-KGVOX,Male,Yes,Yes,50,No,DSL,Month-to-month,39.45,2021.35,No
6128-DAFVY,Female,No,No,56,No,DSL,Month-to-month,44.85,2564.95,No
9933-QRGTX,Female,Yes,No,60,Yes,Fiber optic,Two year,97.2,5611.75,No
4476-OSWTN,Male,Yes,No,69,Yes,Fiber optic,One year,110.55,7610.1,No
3751-KTZEL,Female,No,No,1,No,DSL,Month-to-month,35.05,35.05,Yes
1977-STDKI,Female,No,No,1,Yes,Fiber optic,Month-to-month,73,73,Yes
5066-GFJMM,Female,Yes,No,3,Yes,No,Month-to-month,19.9,45.75,No
2661-GKBTK,Male,Yes,Yes,60,Yes,DSL,Two year,76.95,4543.95,No
0458-HEUZG,Female,No,No,13,No,DSL,Two year,35.4,450.4,No
7268-WNTCP,Male,Yes,Yes,62,Yes,No,Two year,20.45,1297.35,No
0824-VWDPO,Female,No,No,45,Yes,Fiber optic,One year,96.75,4442.75,No
8409-WQJUX,Female,No,No,25,No,DSL,One year,54.2,1423.15,No
2578-JQPHZ,Male,No,No,44,Yes,Fiber optic,Two year,100.1,4378.35,No
3278-FSIXX,Female,No,No,2,Yes,DSL,Month-to-month,45.25,74.2,No
5813-UECBU,Male,No,No,33,Yes,Fiber optic,Month-to-month,83.85,2716.3,Yes
0328-GRPMV,Female,No,No,1,Yes,Fiber optic,Month-to-month,70.1,70.1,Yes
9746-UGFAC,Female,No,No,22,Yes,No,One year,20.85,450.65,No
2946-KIQSP,Female,No,No,35,No,DSL,Month-to-month,33.45,1175.85,No
0625-AFOHS,Female,Yes,Yes,29,Yes,No,Two year,20.2,558.8,No
6726-WEXXK,Male,Yes,No,27,Yes,Fiber optic,One year,85.9,2220.1,No
4636-OLWOE,Male,No,Yes,54,Yes,DSL,One year,61,3283.05,No
4342-HENTK,Female,No,No,2,Yes,Fiber optic,Month-to-month,70.65,142.35,Yes
4685-ERGHK,Male,No,No,57,Yes,Fiber optic,One year,86.9,4939.25,No
0885-HMGPY,Male,No,No,62,Yes,DSL,Two year,69.4,4237.5,No
5003-OKNNK,Female,Yes,Yes,15,Yes,No,One year,20.35,335.95,No
4195-SMMNX,Male,No,No,2,Yes,No,Month-to-month,20.35,33.2,Yes
7208-PSIHR,Female,Yes,No,70,Yes,Fiber optic,Two year,104.3,7188.5,No
4012-ZTHBR,Female,Yes,Yes,21,Yes,DSL,Month-to-month,44.95,926.25,No
0489-WMEMG,Female,No,Yes,23,Yes,DSL,One year,49.45,1119.35,No
7435-ZNUYY,Male,No,No,6,Yes,No,One year,20.6,116.6,No
1354-YZFNB,Male,Yes,Yes,4,Yes,No,Two year,19.55,68.8,No
6956-SMUCM,Female,No,No,3,Yes,Fiber optic,Month-to-month,99,287.4,Yes
2985-FMWYF,Female,No,No,23,Yes,Fiber optic,Month-to-month,93.5,2341.55,No
2812-ENYMO,Male,No,No,26,No,DSL,One year,54.55,1362.85,No
2717-HVIZY,Female,No,Yes,8,Yes,No,Month-to-month,20.05,163.6,No
3223-WZWJM,Male,No,No,26,Yes,Fiber optic,Month-to-month,83.95,2254.2,Yes
3422-GALYP,Male,No,No,2,Yes,Fiber optic,Month-to-month,79.45,145.15,No
9053-JZFKV,Male,No,No,67,Yes,Fiber optic,Two year,116.2,7752.3,Yes
2530-ENDWQ,Female,Yes,No,71,Yes,Fiber optic,Two year,93.7,6585.35,Yes
2890-WFBHU,Female,No,No,59,Yes,DSL,One year,79.85,4786.1,No
0327-WFZSY,Male,Yes,Yes,39,Yes,Fiber optic,One year,100,3835.55,No
7977-HXJKU,Male,No,Yes,21,Yes,No,Two year,19.6,397,No
6615-ZGEDR,Male,No,No,1,Yes,No,Month-to-month,19.7,19.7,Yes
7033-CLAMM,Female,Yes,Yes,48,Yes,No,Two year,20.2,1027.25,No
4023-RTIQM,Female,Yes,No,31,No,DSL,One year,50.4,1580.1,No
0864-FVJNJ,Female,Yes,Yes,64,Yes,Fiber optic,One year,113.35,7222.75,No
7356-IWLFW,Male,Yes,Yes,46,Yes,Fiber optic,Month-to-month,80,3769.7,No
9541-PWTWO,Female,No,No,52,Yes,DSL,Two year,80.95,4233.95,No
3967-VQOGC,Female,Yes,Yes,67,Yes,No,Two year,24.9,1680.25,No
7872-RDDLZ,Female,No,No,67,Yes,DSL,Month-to-month,54.9,3725.5,No
9250-WYPLL,Female,No,No,5,Yes,Fiber optic,Month-to-month,75.55,413.65,Yes
6308-CQRBU,Female,Yes,No,71,Yes,Fiber optic,Two year,109.25,7707.7,No
2754-XBHTB,Female,No,No,9,Yes,Fiber optic,Month-to-month,77.65,714.15,Yes
1597-LHYNC,Female,No,No,26,Yes,Fiber optic,Month-to-month,95,2497.2,Yes
0186-CAERR,Male,No,No,71,Yes,Fiber optic,One year,116.3,8309.55,No
3043-SUDUA,Female,No,No,32,Yes,No,Month-to-month,19.9,601.55,No
5442-BHQNG,Female,No,No,2,Yes,Fiber optic,Month-to-month,70.35,139.25,No
2169-RRLFW,Female,Yes,No,71,Yes,No,Two year,25.6,1888.25,No
5872-OEQNH,Female,No,No,60,No,DSL,One year,44.45,2773.9,No
3162-KKZXO,Female,No,No,55,Yes,Fiber optic,One year,100.15,5409.75,No
7055-VKGDA,Male,No,No,54,Yes,Fiber optic,One year,105.4,5643.4,Yes
0754-UKWQP,Male,No,No,2,Yes,Fiber optic,Month-to-month,95.85,197.7,Yes
8873-GLDMH,Female,No,No,6,Yes,Fiber optic,Month-to-month,73.85,401.3,No
5696-JVVQY,Female,Yes,Yes,48,Yes,DSL,Two year,70.1,3238.4,No
8946-BFWSG,Male,Yes,Yes,63,Yes,No,Two year,25.25,1573.05,No
7493-TPUWZ,Male,No,No,1,Yes,Fiber optic,Month-to-month,79.15,79.15,Yes
0547-HURJB,Male,No,Yes,12,Yes,No,Month-to-month,21.05,235.8,No
8904-OPDCK,Male,Yes,No,54,No,DSL,Month-to-month,24.95,1364.75,No
8845-LWKGE,Female,Yes,Yes,30,Yes,DSL,One year,64.5,1985.15,No
1577-HKTFG,Female,Yes,No,30,Yes,No,Month-to-month,19.65,655.85,Yes
8752-STIVR,Female,No,No,4,Yes,Fiber optic,Month-to-month,79,303.15,Yes
0691-NIKRI,Female,No,No,40,Yes,Fiber optic,One year,105.95,4335.2,No
5022-JNQEQ,Female,Yes,Yes,9,Yes,Fiber optic,Month-to-month,75.85,647.5,No
4558-FANTW,Female,Yes,Yes,17,Yes,Fiber optic,Month-to-month,91.85,1574.45,Yes
3249-VHRIP,Female,No,No,62,No,DSL,Two year,43.6,2748.7,No
3736-BLEPA,Male,No,No,28,Yes,Fiber optic,One year,91.25,2483.65,No
4701-LKOZD,Female,No,No,70,Yes,DSL,Two year,89.75,6367.2,No
6603-QWSPR,Female,No,No,46,Yes,Fiber optic,Two year,104.4,4904.2,No
9921-QFQUL,Female,Yes,No,23,Yes,Fiber optic,Month-to-month,90.15,2044.95,No
1929-ZCBHE,Male,Yes,Yes,47,No,DSL,One year,40.3,1794.8,No
4378-MYPGO,Male,Yes,Yes,68,Yes,Fiber optic,Two year,105.25,7173.15,No
8651-ENBZX,Female,No,No,60,Yes,Fiber optic,One year,106,6441.4,Yes
4129-LYCOI,Female,No,Yes,67,Yes,Fiber optic,Two year,104,7039.05,No
7798-JVXYM,Female,No,No,14,Yes,DSL,Month-to-month,69.65,921.4,No
8647-SDTWQ,Male,Yes,Yes,57,Yes,Fiber optic,Month-to-month,74.3,4018.35,No
2696-ECXKC,Female,Yes,Yes,55,Yes,Fiber optic,One year,100.9,5448.6,No
2081-KJSQF,Male,No,No,1,Yes,No,Month-to-month,20.25,20.25,No
7623-TRNQN,Male,No,Yes,1,Yes,DSL,Month-to-month,49.9,49.9,Yes
3323-CPBWR,Male,No,No,23,Yes,Fiber optic,Month-to-month,96.9,2085.45,No
9330-IJWIO,Female,No,No,13,Yes,Fiber optic,Month-to-month,100.35,1358.85,Yes
3384-CTMSF,Male,Yes,No,47,Yes,Fiber optic,Month-to-month,104.1,5135.15,No
0902-RFHOF,Male,No,No,38,Yes,No,One year,20.1,730.1,No
9286-DOJGF,Female,Yes,No,38,Yes,Fiber optic,Month-to-month,74.95,2869.85,Yes
6048-QBXKL,Female,No,No,2,Yes,DSL,Month-to-month,56.55,118.25,No
9661-MHUMO,Male,Yes,Yes,1,Yes,DSL,Month-to-month,49.25,49.25,Yes
7718-RXDGG,Male,Yes,No,15,Yes,Fiber optic,Month-to-month,68.6,1108.6,No
1025-FALIX,Female,No,No,26,Yes,Fiber optic,Month-to-month,69.05,1815.65,No
3451-VAWLI,Female,Yes,Yes,35,Yes,No,Two year,19.7,730.4,No
3407-QGWLG,Male,No,Yes,3,Yes,No,Month-to-month,20.05,75.45,No
1842-EZJMK,Male,Yes,Yes,50,Yes,Fiber optic,Month-to-month,103.7,5071.05,Yes
2347-WKKAE,Male,Yes,No,42,Yes,Fiber optic,Month-to-month,94.4,4014.6,No
8735-DCXNF,Male,Yes,No,10,Yes,DSL,Month-to-month,54.95,568.85,No
3214-IYUUQ,Female,Yes,No,61,Yes,Fiber optic,One year,93.7,5860.7,No
1936-UAFEH,Female,No,No,68,Yes,Fiber optic,Two year,110.25,7279.35,No
3587-PMCOY,Male,No,No,10,Yes,Fiber optic,One year,98.9,1064.95,No
8079-XRJRS,Male,Yes,No,65,Yes,Fiber optic,One year,89.75,5769.6,Yes
1027-LKKQQ,Female,Yes,Yes,72,Yes,DSL,Two year,80.45,5886.85,No
7148-XZPHA,Male,Yes,Yes,55,Yes,Fiber optic,Month-to-month,79.4,4238.45,No
8073-IJDCM,Female,No,No,1,Yes,No,Month-to-month,20.3,20.3,Yes
5309-TAIKL,Female,No,No,7,Yes,DSL,Month-to-month,62.8,418.3,No
6856-RAURS,Female,No,No,2,Yes,Fiber optic,Month-to-month,74.9,136.05,No
8778-LMWTJ,Female,No,No,9,Yes,Fiber optic,Month-to-month,74.85,708.2,No
9717-IOAAF,Male,No,Yes,27,Yes,No,Two year,25.85,788.55,No
8884-ADFVN,Male,Yes,No,7,Yes,Fiber optic,Month-to-month,101.95,700.85,Yes
2845-KDHVX,Female,Yes,No,64,Yes,DSL,Two year,68.3,4378.8,No
0848-SOMKO,Male,No,No,70,No,DSL,Two year,48.4,3442.8,No
2720-WGKHP,Male,No,No,2,Yes,Fiber optic,Month-to-month,94,181.7,Yes
6734-FQAJX,Male,No,No,67,Yes,Fiber optic,Two year,105.05,7171.7,No
2869-ADAWR,Female,No,No,45,Yes,Fiber optic,Month-to-month,89.3,4016.85,Yes
1535-VTJOQ,Female,No,No,24,Yes,No,Two year,25.15,553,No
6368-TZZDT,Male,Yes,Yes,4,Yes,No,Two year,19.5,96.85,No
0943-ZQPXH,Male,Yes,Yes,44,Yes,Fiber optic,Month-to-month,92.95,4122.9,No
1293-BSEUN,Female,Yes,Yes,72,Yes,No,Two year,20.7,1482.3,No
9894-EZEWG,Female,No,No,1,Yes,Fiber optic,Month-to-month,74.3,74.3,Yes
1302-TPUBN,Male,No,No,66,Yes,No,Two year,19.35,1240.8,No
7851-FLGGQ,Male,No,No,1,No,DSL,Month-to-month,44.65,44.65,Yes
0637-UBJRP,Male,Yes,Yes,13,Yes,Fiber optic,Month-to-month,84.05,1095.3,Yes
0940-OUQEC,Male,No,No,10,Yes,Fiber optic,Month-to-month,80.7,788.8,Yes
2378-VTKDH,Male,Yes,No,65,Yes,Fiber optic,Month-to-month,104.35,6578.55,No
0927-CNGRH,Male,No,Yes,1,Yes,No,Month-to-month,19.55,19.55,No
8608-OZTLB,Male,Yes,Yes,38,Yes,DSL,One year,74.05,2802.3,No
2335-GSODA,Male,No,Yes,23,No,DSL,Two year,40.1,857.75,No
1952-DVVSW,Female,Yes,No,10,Yes,No,One year,20.1,184.4,No
0702-PGIBZ,Male,No,Yes,4,Yes,Fiber optic,Month-to-month,101.7,364.55,Yes
6656-GULJQ,Male,Yes,Yes,72,Yes,DSL,Two year,83.55,6093.3,No
9853-JFZDU,Female,Yes,No,35,Yes,DSL,Month-to-month,56.85,1861.1,No
1963-VAUKV,Female,No,No,1,Yes,No,Month-to-month,20.4,20.4,Yes
